0,1
tt3109188,"[('Sophie Lowe', 'NULL', ['Reparto', 'Edición', 'Producción'], ['Derribad al hombre', 'Medieval', 'The Dive'], ['Film Critics Circle of Australia Awards 2010 Nominado FCCA Award Best Supporting Actor - Female Beautiful Kate', 'Australian Film Institute 2009 Nominado AFI Award Best Lead Actress Beautiful Kate', 'Screen Music Awards, Australia 2010 Nominado Screen Music Award Best Original Song Composed for a Feature Film, Telemovie, TV Series or Mini-Series Road Train Compartido con: Rafael May', 'The Equity Ensemble Awards 2012 Ganador The Equity Award Outstanding Performance by an Ensemble in a Mini-series or Telemovie The Slap Compartido con: Raffaele Costabile · Blake Davis · Essie Davis · Alex Dimitriades · Melissa George · Diana Glenn · · · · · · ·', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Beau Knapp', '1989', ['Reparto', 'Equipos adicionales', 'Producción'], ['Seven Seconds', 'El justiciero (Death Wish', 'Destroyer'], 'NULL'), ('Dale Dickey', '1961', ['Reparto', 'Banda sonora', 'Reparto'], ['Comanchería', 'Iron Man 3', 'El juramento'], [""Gotham Awards 2022 Nominado Gotham Independent Film Award Outstanding Lead Performance Una canción de amor 2010 Ganador Gotham Independent Film Award Best Ensemble Performance Winter's Bone Compartido con: Jennifer Lawrence · John Hawkes · Lauren Sweetser · Garret Dillahunt · Kevin Breznahan"", ""Film Independent Spirit Awards 2023 Nominado Independent Spirit Award Best Lead Performance Una canción de amor 2011 Ganador Independent Spirit Award Best Supporting Female Winter's Bone"", 'Provincetown International Film Festival 2022 Ganador Excellence in Acting Award', ""San Diego Film Critics Society Awards 2010 Nominado SDFCS Award Best Supporting Actress Winter's Bone 2010 Nominado SDFCS Award Best Ensemble Performance Winter's Bone Compartido con: Sheryl Lee · Casey MacLaren · John Hawkes · Garret Dillahunt · Shelley Waggener · Kevin Breznahan · ·"", 'Seattle International Film Festival 2022 Ganador Golden Space Needle Award Best Performance Una canción de amor']), ('Robert Taylor', '1963', ['Reparto', 'Producción', 'Banda sonora'], 'NULL', 'NULL'), ('Charles S. Dutton', '1951', ['Reparto', 'Producción', 'Dirección'], ['Gothika', 'Alien³', 'Tiempo de matar'], ['Academy of Science Fiction, Fantasy & Horror Films, USA 1993 Nominado Saturn Award Best Supporting Actor Alien³', 'Directors Guild of America, USA 2007 Nominado DGA Award Outstanding Directorial Achievement in Movies for Television Sleeper Cell For episode ""Home (#2.5)"".', 'Primetime Emmy Awards 2003 Ganador Primetime Emmy Outstanding Guest Actor in a Drama Series Sin rastro For playing ""Chet Collins"". 2002 Ganador Primetime Emmy Outstanding Guest Actor in a Drama Series El abogado For playing: ""Leonard Marshall"". For episode: ""Killing Time"". 2000 Ganador Primetime Emmy Outstanding Directing for a Miniseries, Movie or a Special La esquina 1999 Nominado Primetime Emmy Outstanding Guest Actor in a Drama Series Oz For playing ""Alvah Case"". For episode ""The Tip"". 1995 Nominado Primetime Emmy Outstanding Lead Actor in a Miniseries or a Special La lección de piano For playing ""Boy Willie Charles"".', 'Golden Globes, USA 1996 Nominado Golden Globe Best Performance by an Actor in a Miniseries or Motion Picture Made for Television La lección de piano', 'Image Awards (NAACP) 2015 Nominado Image Award Outstanding Actor in a Television Movie, Mini-Series or Dramatic Special Comeback Dad 2009 Nominado Image Award Outstanding Actor in a Television Movie, Mini-Series or Dramatic Special Racing for Time 2004 Ganador Image Award Outstanding Actor in a TV Movie, Mini-Series, or Dramatic Special 23 días de miedo 2004 Nominado Image Award Outstanding Supporting Actor in a Motion Picture Gothika 2003 Ganador Image Award Outstanding Actor in a Television Movie, Mini-Series or Dramatic Special El sindicato 9 más']), ('Nathan Sapsford', 'NULL', ['Reparto', 'Producción', 'Guion'], ['Here Be Dragons', 'Life Saver', 'The Last Ship'], 'NULL'), ('Sameera Rock', '1987', ['Reparto', 'Producción', 'Equipo ejecutivo'], ['Nuestro último verano', 'Réquiem por un asesino', 'Sacred: Gods & Immortals'], 'NULL'), ('John Bishop', 'NULL', ['Reparto', 'Reparto'], ['Footloose', 'Volcano', 'Siete psicópatas'], 'NULL'), ('Isabella Cuda', 'NULL', ['Reparto', 'Reparto'], ['Campamento Kikiwaka', 'Magnum', 'Mentes criminales'], 'NULL')]"
tt10411852,"[('Shakir Hossain', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['Freestyle v1'], 'NULL'), ('Atique Mahmood', 'NULL', ['Reparto', 'Reparto'], ['Freestyle v1'], 'NULL')]"
tt10284978,[]
tt14412366,"[('Kevin Dillon', '1965', ['Reparto', 'Producción', 'Banda sonora'], ['Poseidón', 'El terror no tiene forma', 'The Doors'], ['Primetime Emmy Awards 2009 Nominado Primetime Emmy Outstanding Supporting Actor in a Comedy Series Entourage (El séquito) For playing: ""Johnny Chase"". 2008 Nominado Primetime Emmy Outstanding Supporting Actor in a Comedy Series Entourage (El séquito) For playing: ""Johnny Chase"". 2007 Nominado Primetime Emmy Outstanding Supporting Actor in a Comedy Series Entourage (El séquito) For playing: ""Johnny Chase"".', 'Golden Globes, USA 2008 Nominado Golden Globe Best Performance by an Actor in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television Entourage (El séquito)', 'Monte-Carlo TV Festival 2008 Nominado Golden Nymph Outstanding Actor - Comedy Series Entourage (El séquito)', 'Screen Actors Guild Awards 2009 Nominado Actor Outstanding Performance by an Ensemble in a Comedy Series Entourage (El séquito) Compartido con: Kevin Connolly · Jerry Ferrara · Adrian Grenier · Rex Lee · Jeremy Piven · Perrey Reeves 2008 Nominado Actor Outstanding Performance by an Ensemble in a Comedy Series Entourage (El séquito) Compartido con: Rhys Coiro · Kevin Connolly · Jerry Ferrara · Adrian Grenier · Rex Lee · Jeremy Piven · Perrey Reeves 2007 Nominado Actor Outstanding Performance by an Ensemble in a Comedy Series Entourage (El séquito) Compartido con: Kevin Connolly · Jerry Ferrara · Adrian Grenier · Rex Lee · Debi Mazar · Jeremy Piven · Perrey Reeves', 'Teen Choice Awards 2007 Nominado Teen Choice Award Choice TV: Sidekick Entourage (El séquito) 2006 Nominado Teen Choice Award TV - Choice Chemistry Entourage (El séquito) Compartido con: Adrian Grenier · Jeremy Piven · Jerry Ferrara · Kevin Connolly']), ('Bruce Willis', '1955', ['Reparto', 'Producción', 'Guion'], ['Jungla de cristal', 'Pulp Fiction', 'Luz de luna'], ['Academy of Science Fiction, Fantasy & Horror Films, USA 2000 Nominado Saturn Award Best Actor El sexto sentido 1999 Nominado Saturn Award Best Actor Armageddon 1996 Nominado Saturn Award Best Actor 12 monos 1993 Nominado Saturn Award Best Actor La muerte os sienta tan bien', 'American Comedy Awards, USA 2001 Nominado American Comedy Award Funniest Male Guest Appearance in a TV Series Friends 1993 Nominado American Comedy Award Funniest Actor in a Motion Picture (Leading Role) La muerte os sienta tan bien', 'Blockbuster Entertainment Awards 2001 Nominado Blockbuster Entertainment Award Favorite Actor - Suspense El protegido 2000 Ganador Blockbuster Entertainment Award Favorite Actor - Suspense El sexto sentido 1999 Ganador Blockbuster Entertainment Award Favorite Actor - Sci-Fi Armageddon 1999 Ganador Blockbuster Entertainment Award Favorite Supporting Actor - Suspense Estado de sitio 1998 Nominado Blockbuster Entertainment Award Favorite Actor - Suspense The Jackal (Chacal)', 'Boston Society of Film Critics Awards 2012 Nominado BSFC Award Best Ensemble Cast Moonrise Kingdom Compartido con: Edward Norton · Bill Murray · Frances McDormand · Tilda Swinton · Jared Gilman · Kara Hayward ·', 'Critics Choice Awards 2006 Nominado Critics Choice Award Best Acting Ensemble Sin City: Ciudad del pecado Compartido con: Mickey Rourke · Clive Owen · Jessica Alba · Benicio Del Toro · Brittany Murphy · Rosario Dawson · · · · ·']), ('Frank Grillo', 'NULL', ['Reparto', 'Producción', 'Equipo ejecutivo'], ['Infierno blanco', 'Anarchy: La noche de las bestias', 'Capitán América: El Soldado de Invierno'], ['Fangoria Chainsaw Awards 2013 Nominado Chainsaw Award Best Supporting Actor Infierno blanco', 'Capri, Hollywood 2022 Ganador Capri Italian-American Award Lamborghini: El hombre detrás de la leyenda', 'BloodGuts UK Horror Awards 2015 Nominado BloodGuts UK Horror Award Best Actor Anarchy: La noche de las bestias', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Gianni Capaldi', '1975', ['Reparto', 'Producción', 'Guion'], ['Damaged', 'The Unholy Trinity y River Runs Red'], [""IndieFEST Film Awards 2022 Ganador Award of Excellence Lead Actor It's Not Over 2017 Ganador Award of Merit Best Actor in a Leading Role Dr. Jekyll and Mr. Hyde"", 'Amarcord Chicago Arthouse Film Awards 2016 Ganador Amarcord Award Best Actor Dr. Jekyll and Mr. Hyde', 'Hollywood Blood Horror Festival 2023 Ganador Jury Prize Best Feature Clown Fear Compartido con: Minh Collins · Asif Akbar · Sadie Katz · Augie Duke · Tiffani Fest · Nikki Kris · Courtney Lynn · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 2023 Ganador Jury Prize Best supporting actor Clown Fear', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Leon', 'NULL', ['Reparto', 'Producción', 'Banda sonora'], ['Elegidos para el triunfo', 'Little Richard', 'The Temptations'], ['Image Awards (NAACP) 2001 Nominado Image Award Outstanding Actor in a Television Movie, Mini-Series or Dramatic Special Little Richard 1999 Nominado Image Award Outstanding Lead Actor in a Television Movie or Mini-Series The Temptations', ""Young Artist Awards 1990 Ganador Young Artist Award Outstanding Young Ensemble Cast La historia de Mary Thomas Compartido con: Garland Spencer · A.J. Johnson · Terrence 'T.C.' Carson · Nathaniel Barnes · Shamon Ricks · Larry O. Williams Jr."", 'Black Reel Awards 2001 Nominado Black Reel Network/Cable - Best Actor Little Richard', 'Indie Series Awards 2011 Nominado ISA Breakthrough Performance Diary of a Single Mom', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Brooke Butler', 'NULL', ['Reparto', 'Reparto'], ['Ozark', 'All cheerleaders die - Todas las cheerleaders muertas', 'Un día para morir'], 'NULL'), ('Mohamed Karim', '1980', ['Reparto', 'Reparto'], ['Un día para morir', 'Ajuste de cuentas', 'Two Sinners and a Mule'], ['Angel Awards 2012 Ganador Angel Film Award Best Male Actor A Facebook Romance', 'Monaco International Film Festival 2012 Ganador Angel Film Award Best Ensemble Cast A Facebook Romance Compartido con: Lamitta Frangieh · Ed Ward · Salar Zarza · Mohammad Alfassed · Mona Shehabi 2012 Ganador Angel Award Best Male Actor A Facebook Romance 2012 Ganador Angel Film Award Best Male Leading Actor A Facebook Romance', 'GQ Men of the Year Awards 2021 Ganador GQ Middle East Man Of The Year Supporting Actor of the Year', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Vernon Davis', '1984', ['Reparto', 'Producción', 'Reparto'], ['El asesino del ritual', 'Chariot', 'Un día para morir'], 'NULL'), ('Alexander Kane', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Un día para morir', 'Infierno en la frontera', ""Potter's Ground""], 'NULL'), ('Johnny Messner', '1970', ['Reparto', 'Producción', 'Reparto'], ['La prueba del crimen', 'Lágrimas del sol', 'Spartan'], 'NULL')]"
tt10447544,"[('John Bivens', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['Cookie', 'It Came from the Future!'], 'NULL')]"
tt11257188,[]
tt3687952,"[('Mimo Garcia', '1998', ['Guion', 'Dirección', 'Producción'], ['Nasalevtsi: Poor Against Rich', 'Life Without Masks', 'Baby Boo and Mimo Muu'], 'NULL'), ('Irina Konstantinova', 'NULL', ['Reparto', 'Reparto'], ['Nasalevtsi: Poor Against Rich', 'Levski', 'Bulgarian Rhapsody'], 'NULL'), ('Mitko Midzin', '1934', ['Reparto', 'Guion', 'Edición'], ['The End Came After Zombies', 'Mitko Midzin in Country of Thoughts', 'Andre Velichkovich'], 'NULL'), ('Polly Midzinova', '1940', ['Producción', 'Guion', 'Reparto'], ['Andre Velichkovich, Nasalevtsi: Forever y The End Came After Zombies'], 'NULL'), ('Sasha Valdjieva', 'NULL', ['Reparto', 'Reparto'], ['Nasalevtsi: Poor Against Rich'], 'NULL'), ('Ruska Zidarova', '1966', ['Reparto', 'Reparto'], ['Nasalevtsi: Poor Against Rich', 'Life Without Masks', 'Field for Answers'], 'NULL'), ('Antoaneta Valcheva', 'NULL', ['Reparto', 'Reparto'], ['Nasalevtsi: Poor Against Rich'], 'NULL'), ('Iva Velinova', 'NULL', ['Reparto', 'Reparto'], ['Nasalevtsi: Poor Against Rich'], 'NULL')]"
tt1277403,[]
tt1820402,"[('Craig Beeman', 'NULL', ['Reparto', 'Guion', 'Especialistas'], ['Devils Playground, Bomb Squad', 'Santisima Muerte'], 'NULL'), ('Andrew Chamberlin', 'NULL', ['Reparto', 'Reparto'], ['Bomb Squad'], 'NULL'), ('Bob Diven', 'NULL', ['Dirección', 'Producción', 'Reparto'], [""Eric's Wedding"", 'The Fantasy', 'The Morninge After'], 'NULL'), ('Joe Duerksen', 'NULL', ['Reparto', 'Reparto'], ['Bomb Squad'], 'NULL'), ('Dave Edwards', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Being Rose', 'The X Species', 'Jim'], 'NULL'), ('Derek Fisher', 'NULL', ['Reparto', 'Cámara y electricidad', 'Reparto'], ['Bomb Squad'], 'NULL'), ('Nathan Fulcher', 'NULL', ['Reparto', 'Reparto'], ['Bomb Squad'], 'NULL'), ('Keagan Karnes', 'NULL', ['Producción', 'Dirección', 'Producción'], ['Little Brother', 'Sunlight y Underdog Uprising'], ['Washington DC Shorts Film Festival 2016 Ganador Best Short Film Award for Outstanding First Time Filmmaker Good Cop, Good Cop', 'Top Shorts Film Festival 2018 Ganador May Award Best Web Series Thank You, 5 Compartido con: Shad Adair · Kevin Schulmeister · Jenn Garcia · Caroline Toby Graham · Stafford Douglas', 'Festigious International Film Festival 2018 Ganador Festival Award Best Web Series Thank You, 5 Compartido con: Shad Adair · Kevin Schulmeister · Stafford Douglas · Jenn Garcia · Caroline Toby Graham', 'Tampa Bay Comic Con 2019 Ganador Jury Award Best VFX Back to Earth Compartido con: Federico Heller · Clay Space · Shad Adair · Kevin Schulmeister', ""New York Film Awards 2018 Ganador April Award Best Director Thank You, 5 Compartido con: Ryan Jason Cook · Colin A. Borden · Sheridan O'Donnell · Robert Dugan 2018 Ganador New York Film Award Best Web Series Thank You, 5 Compartido con: Shad Adair · Stafford Douglas · Jenn Garcia · Caroline Toby Graham · Kevin Schulmeister""]), ('Ed Kruis', 'NULL', ['Reparto', 'Reparto'], ['Bomb Squad'], 'NULL'), ('Jordan Kruis', 'NULL', ['Reparto', 'Reparto'], ['Bomb Squad'], 'NULL')]"
tt10727656,"[('Timothy J. Cox', '1976', ['Reparto', 'Producción', 'Guion'], ['Protanopia', 'Friends Forever', 'Hard Truths'], ['Stories by the River Film Festival 2018 Ganador Festival Prize Best Ensemble Performance Here Lies Joe Compartido con: Dean Temple · Andi Morrow · Mary Hronicek · Kristie Stumpf Rork · JP Valenti', 'International Filmmaker Festival of World Cinema, London 2017 Nominado Festival Award Best Supporting Actor in a Short Film Here Lies Joe', 'Indie Short Fest 2021 Ganador March Award Best Acting Ensemble The Jungle of Accounting Compartido con: Colleen Sproull · Ray Bergen · Kathy McCort · Kate McGarrigle · Erin Patrick Miller · Joan Shangold · · ·', 'IndieX Film Festival 2020 Nominado September Award Best Acting Ensemble The Jungle of Accounting Compartido con: Colleen Sproull · Ray Bergen · Kathy McCort · Kate McGarrigle · Erin Patrick Miller · Joan Shangold · · ·', 'Best Actor Award 2019 Ganador Silver Award Best Supporting Actor Miss Freelance 2019 Ganador Gold Award Best Actor In A Comedy Doll It Up']), ('Tatiana Borie', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Rooftops'], 'NULL'), ('Bruce C. Bradbury III', 'NULL', ['Producción', 'Dirección', 'Guion'], ['Rooftops', 'The Most Misused Word Since Love', 'Good Chemistry'], 'NULL'), ('Alex Leombruno', 'NULL', ['Dirección de fotografía y cámara', 'Dirección', 'Reparto'], ['Rooftops', 'Winner', 'The Sonnet Project'], 'NULL'), ('Sloan Pirie', 'NULL', ['Reparto', 'Reparto'], ['Rooftops'], 'NULL')]"
tt11554404,"[('Ranjan Ramanayake', '1963', ['Reparto', 'Guion', 'Dirección'], ['Leader', 'Dr'], 'NULL'), ('Tharindi Fernando', 'NULL', ['Reparto', 'Reparto'], ['Kodi gaha yata', 'The Game', 'My Red Comrade'], 'NULL'), ('Janith Wickremage', 'NULL', ['Reparto', 'Reparto'], ['Pravegaya', 'The Game', 'Rush'], 'NULL'), ('Sriyantha Mendis', 'NULL', ['Reparto', 'Reparto'], ['Gini Avi Saha Gini Keli', 'Kabaddi y Midunu Vishwaya'], 'NULL'), ('Ariyasena Gamage', 'NULL', ['Reparto', 'Reparto'], ['Diya Yata Gindara', 'Leader', 'Natannethnuwa Dinna'], 'NULL'), ('Buddhika Jayaratne', 'NULL', ['Reparto', 'Guion', 'Diseño de vestuario'], ['Puthandiya', ""Sunny's Mansion y Suparna""], 'NULL'), ('Wasantha Kumarawila', 'NULL', ['Especialistas', 'Reparto', 'Especialistas'], ['Jaya Pita Jaya', 'James Bond', 'Ranja'], 'NULL'), ('Tyrone Michael', 'NULL', ['Reparto', 'Especialistas', 'Dirección de producción'], ['Las aventuras de Tennessee Buck', 'Hathara Denama Surayo', 'Wassane Sihinaya'], 'NULL'), ('Sudesh Wasantha Pieris', 'NULL', ['Dirección', 'Reparto', 'Guion'], ['Pissu Puso', 'Ranja', 'Seeruwen'], 'NULL'), ('Nilmini Kottagoda', 'NULL', ['Reparto', 'Reparto'], ['Kabaddi, Ranja', 'The Rainbow'], 'NULL')]"
tt14181328,"[('Namir Smallwood', 'NULL', ['Reparto', 'Reparto'], ['Rounding', 'Elementary', 'Chicago Fire'], 'NULL'), ('Sidney Flanigan', '1998', ['Reparto', 'Banda sonora', 'Reparto'], ['Nunca, casi nunca, a veces, siempre', 'Eco Village', 'The Low End Theory'], ['Boston Society of Film Critics Awards 2020 Ganador BSFC Award Best Actress Nunca, casi nunca, a veces, siempre', 'Critics Choice Awards 2021 Nominado Critics Choice Award Best Actress Nunca, casi nunca, a veces, siempre', 'Chicago Film Critics Association Awards 2020 Ganador CFCA Award Most Promising Performer Nunca, casi nunca, a veces, siempre', 'Florida Film Critics Circle Awards 2020 Ganador Pauline Kael Breakout Award Nunca, casi nunca, a veces, siempre', 'Gotham Awards 2021 Nominado Gotham Independent Film Award Breakthrough Actor Nunca, casi nunca, a veces, siempre']), ('Michael Potts', 'NULL', ['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Reparto'], 'NULL', 'NULL'), ('Rebecca Spence', '1976', ['Reparto', 'Guion', 'Reparto'], ['Contagio', 'Enemigos públicos', 'El hombre de acero'], ['Maverick Movie Awards 2014 Nominado Maverick Movie Award Best Supporting Actress: Feature Un encuentro prometedor', 'Chicago Comedy Film Festival 2013 Ganador Festival Award Best Ensemble Cast Un encuentro prometedor Compartido con: Shane McRae · Aubrey Dollar · Daniel J. Travanti · Janet Ulrich Brooks · Ron Dean · Mary Jo Faraci · · ·', 'Los Angeles Film Review Independent Film Awards 2015 Nominado Jury Award Best Supporting Actress Un encuentro prometedor', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Charin Alvarez', 'NULL', ['Reparto', 'Reparto'], ['Signature Move', 'Saint Frances', 'El profesor (Teacher'], 'NULL'), ('Nadirah Bost', 'NULL', ['Reparto', 'Reparto'], ['Más extraño que la ficción', 'La bestia', 'Snakebite Protection Chronicles'], 'NULL'), ('Cheryl Lynn Bruce', 'NULL', ['Reparto', 'Reparto'], ['Más extraño que la ficción', 'El fugitivo', 'Daughters of the Dust'], 'NULL'), ('Pierce Cravens', '1986', ['Reparto', 'Producción', 'Dirección'], ['Boardwalk Empire', 'Veep', 'Grand Theft Auto V'], ['Gotham Awards 2021 Nominado Audience Award Saint Frances Compartido con: Alex Thompson · James Choi · Ian Keiser · Raphael Nash', ""Film Independent Spirit Awards 2021 Nominado John Cassavetes Award Saint Frances Compartido con: Alex Thompson · Kelly O'Sullivan · James Choi · Ian Keiser · Edwin Linker · Raphael Nash · Roger Welp"", 'Film Threat Award This! 2021 Nominado Award This! Indie Rom Com Best Indie Rom Com 1 Night in San Diego Compartido con: Penelope Lawson', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('David Cromer', 'NULL', ['Reparto', 'Dirección', 'Dirección de la segunda unidad o asistencia a dirección'], ['The Meyerowitz Stories (New and Selected', 'Billions', 'The Cinnamon Bear: A Holiday Adventure'], 'NULL')]"
tt3305370,"[('James Kyson', 'NULL', ['Reparto', 'Producción', 'Guion'], ['Preacher', 'Elementary', 'NCIS: Los Ángeles'], 'NULL'), ('Lawrence Kao', 'NULL', ['Reparto', 'Dirección', 'Reparto'], ['Walker: Independence', 'Wu Assassins', 'Venganza a golpes'], 'NULL'), ('Takato Yonemoto', 'NULL', ['Reparto', 'Equipos adicionales', 'Reparto'], ['La leyenda del samurái: 47 Ronin', 'The Naked Director', 'Love'], 'NULL'), ('Tanner Thomason', '1981', ['Reparto', 'Producción', 'Guion'], ['Faith Ba$ed', 'Hollywood Today Live', 'Darkness Falls'], ['Idyllwild International Festival of Cinema 2020 Nominado IIFC Award Best Feature Film Faith Ba$ed Compartido con: Luke Barnett · Vincent Masciale · Timothy Kerigan 2020 Nominado IIFC Award Best Ensemble Cast Feature Film Faith Ba$ed Compartido con: Luke Barnett · Jason Alexander · Lance Reddick · David Koechner · Margaret Cho · Christoph Sanders · · ·', 'Independent Shorts Awards 2022 Ganador August Award Best Western Short Billie Compartido con: John Rhode', 'Indie Short Fest 2022 Nominado August Award Best Western Short Billie Compartido con: John Rhode', 'Indie Cine Tube Awards 2022 Ganador Cine Vision Award Best Short Films Billie Compartido con: John Rhode', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Narisa Suzuki', 'NULL', ['Reparto', 'Producción', 'Guion'], ['Snowfall', 'Days of Our Lives', 'Prisioneros de Ghostland'], 'NULL'), ('Alfred Hsing', 'NULL', ['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Especialistas'], ['El libro de Boba Fett', 'Silicon Valley', 'Todo a la vez en todas partes'], 'NULL'), ('Peyton McDavitt', '1984', ['Reparto', 'Guion', 'Producción'], ['House', 'Anatomía de Grey', 'Pinky and the Fan Girls'], 'NULL'), ('Y.J. Gold', 'NULL', ['Sonido', 'Producción', 'Reparto'], ['Sketch Juice', 'Shrink Wrapped', 'Sacrifice'], 'NULL'), ('T L', 'NULL', ['Reparto', 'Composición', 'Equipos adicionales'], ['The Other Side', 'Benevolent Stranger'], 'NULL')]"
